date,price,open,high,low,vol,change
05-11-2024,434.9,429.1,436.25,427,10.19M,-0.02
04-11-2024,443.3,458,458.15,435.5,15.72M,-0.02
01-11-2024,454.15,454.65,459.55,452.35,3.10M,0.00
31-10-2024,452.05,452,454.5,443.2,8.48M,0.01
30-10-2024,449.15,448,455.8,445,7.82M,0.01
29-10-2024,445.55,444.2,446.6,438.8,7.68M,0.01
28-10-2024,441.65,452,458,435.25,21.38M,-0.04
25-10-2024,461.1,478.1,479.05,459,10.33M,-0.03
24-10-2024,477.25,474.1,483.8,473.05,5.05M,0.01
23-10-2024,474.1,468.35,476.05,458.95,10.69M,0.01
22-10-2024,468.35,485,487.5,467.2,8.67M,-0.04
21-10-2024,485.4,492,494.75,482.35,4.74M,-0.01
18-10-2024,492.2,488,493.75,483.35,4.57M,0.00
17-10-2024,489.9,495.75,497.25,487.2,4.33M,-0.01
16-10-2024,495.75,495,499.4,492.9,8.00M,0.00
15-10-2024,494.45,498.3,499.35,490.05,4.28M,-0.01
14-10-2024,498.3,494.95,502.45,492.95,5.37M,0.01
11-10-2024,492.95,487.5,493.9,487.45,4.36M,0.01
10-10-2024,488.1,488.7,493.95,486.05,4.70M,0.00
09-10-2024,486.95,492,496,485.65,6.87M,-0.01
08-10-2024,491.85,480.8,492.75,476.45,6.05M,0.02
07-10-2024,480.45,498.1,500.55,475.35,8.94M,-0.03
04-10-2024,497.2,499.6,504.65,494.05,7.17M,-0.01
03-10-2024,502.35,499.5,509.9,499.5,11.29M,-0.01
01-10-2024,508.5,512,516,506.15,4.74M,0.00
30-09-2024,510.15,513,513.45,502.5,8.88M,-0.01
27-09-2024,516.1,506.55,517.85,504.9,15.44M,0.02
26-09-2024,506.55,506,507.45,500.05,6.88M,0.00
25-09-2024,505.3,506.5,507,502,5.06M,0.00
24-09-2024,504.3,505,506.65,501.55,7.31M,0.01
23-09-2024,500.6,493.5,502.5,490.5,6.12M,0.02
20-09-2024,490.95,480.95,498,480.3,12.98M,0.03
19-09-2024,477.95,489,491.6,476.25,10.01M,-0.02
18-09-2024,487.1,489.8,493.6,486.15,6.53M,0.00
17-09-2024,488.5,493.25,494.8,487.65,5.06M,-0.01
16-09-2024,493.25,492.5,494.9,487.35,5.24M,0.01
13-09-2024,490.25,497,497.85,489.5,8.09M,-0.01
12-09-2024,495.65,487,497.25,482.25,12.06M,0.02
11-09-2024,483.95,492.85,493.55,481.95,8.13M,-0.01
10-09-2024,491.1,487.3,492,481.8,9.81M,0.01
09-09-2024,484.45,488,488.5,478.05,10.19M,-0.01
06-09-2024,488.55,499,499,481.05,13.11M,-0.02
05-09-2024,497,507.5,507.5,495.15,10.83M,-0.01
04-09-2024,503.65,516.85,516.85,500.55,16.78M,-0.03
03-09-2024,519.6,521,523.6,518.25,5.53M,0.00
02-09-2024,520.85,527,529,517.65,6.37M,-0.01
30-08-2024,524.95,530,537,522,30.92M,0.00
29-08-2024,527.55,526.35,530,516.1,9.15M,0.00
28-08-2024,526.35,533.9,535.55,525.45,6.07M,-0.01
27-08-2024,531.4,539.1,541.7,530,7.87M,-0.01
26-08-2024,538.1,542,543.55,534.7,7.19M,0.00
23-08-2024,538.85,528.95,541.15,528.85,12.57M,0.02
22-08-2024,528.85,534,535.45,526.8,8.53M,-0.01
21-08-2024,532.2,526.5,535.25,524.4,9.07M,0.01
20-08-2024,524.6,524.35,528.45,521.05,8.19M,0.01
19-08-2024,522,513.8,523.45,513.15,10.74M,0.02
16-08-2024,512.3,507.7,515.75,502.5,7.31M,0.02
14-08-2024,504.7,522.9,527.9,499.05,14.77M,-0.03
13-08-2024,521.75,525,529.9,520,5.20M,0.00
12-08-2024,523.95,529,530.5,523.3,5.24M,-0.01
09-08-2024,529.8,530,531.35,521.85,6.47M,0.01
08-08-2024,523.45,534,535,521.25,13.62M,-0.02
07-08-2024,531.5,507.7,532.8,507.7,18.29M,0.06
06-08-2024,499.6,508.1,517.2,498,7.14M,-0.01
05-08-2024,506.8,515,515,497.55,11.84M,-0.03
02-08-2024,524.5,534,537.2,522.3,10.99M,-0.03
01-08-2024,540.4,535,542.25,528,34.76M,0.03
31-07-2024,522.2,523.45,525.4,510.5,11.97M,0.01
30-07-2024,519.35,512.15,525.6,509.95,13.20M,0.01
29-07-2024,512.15,514.5,515.7,507.5,7.26M,0.00
26-07-2024,509.85,498.25,511.7,498.25,20.44M,0.03
25-07-2024,494,491,503.55,484,10.28M,0.00
24-07-2024,493.8,486.7,499.4,485.1,6.82M,0.01
23-07-2024,487,494,495.8,464.55,11.31M,-0.01
22-07-2024,491.2,488,496,483.55,7.28M,0.01
19-07-2024,488,505.3,506.4,486.75,9.97M,-0.03
18-07-2024,505.25,515.35,515.8,501.25,12.54M,-0.01
16-07-2024,512.45,498,518.4,498,23.17M,0.03
15-07-2024,497.75,500,503.6,492.55,7.11M,0.00
12-07-2024,496.2,504,508.6,495.5,8.20M,-0.01
11-07-2024,500.05,492,506,488.55,20.15M,0.02
10-07-2024,490.75,493.8,494.9,480.55,5.98M,-0.01
09-07-2024,493.8,496.95,496.95,491.1,6.44M,0.00
08-07-2024,493.3,492.7,496,487.2,7.48M,0.00
05-07-2024,491.5,489.5,493.3,486.9,5.75M,0.00
04-07-2024,489.55,488.75,492.8,485.3,7.80M,0.01
03-07-2024,484.95,481.9,487.65,479.4,7.24M,0.01
02-07-2024,479.1,478,485,473.35,14.63M,0.01
01-07-2024,474.8,473.35,476.3,471.25,8.58M,0.00
28-06-2024,473.15,470,476,468,8.30M,0.01
27-06-2024,467.05,468.75,469,461.5,14.86M,0.00
26-06-2024,468.75,470.25,471.85,465.05,6.66M,0.00
25-06-2024,469.25,475.9,477.95,465.3,7.95M,-0.01
24-06-2024,473.7,480,480.05,472,11.12M,-0.01
21-06-2024,480.2,483.15,491.4,479,10.34M,-0.01
20-06-2024,483.15,481.05,487.4,471.55,7.86M,0.01
19-06-2024,477.95,489.4,491.2,476.5,8.96M,-0.02
18-06-2024,489.05,492,492.9,485.2,6.95M,0.00
14-06-2024,486.95,487.9,492.4,485.25,5.97M,0.00
13-06-2024,487.9,493.9,493.9,483.5,7.44M,0.00
12-06-2024,488.7,481,494.3,479.35,15.41M,0.03
11-06-2024,476.35,482,483.5,475.2,11.17M,0.00
10-06-2024,477.7,485,488,475.5,10.96M,0.00
07-06-2024,479.15,473,481.3,467.6,8.32M,0.01
06-06-2024,472.95,470,484.4,464.65,21.76M,0.03
05-06-2024,460.55,452,462.85,425.1,18.97M,0.04
04-06-2024,441.9,512.35,512.4,410.8,48.05M,-0.14
03-06-2024,512.35,515,527.4,505.55,24.42M,0.04
31-05-2024,491.2,484.4,493.1,479,11.22M,0.02
30-05-2024,482.15,486,487.95,479.5,7.73M,-0.01
29-05-2024,486.45,482.1,491.9,482.1,8.01M,0.00
28-05-2024,487.65,496,496.2,484.1,8.17M,-0.01
27-05-2024,494.45,502.95,503,490.75,8.81M,-0.01
24-05-2024,501,495.95,505.4,489.15,12.19M,0.01
23-05-2024,497.3,503.4,503.8,492.1,14.38M,-0.01
22-05-2024,501.7,494.5,507.35,491.6,28.35M,0.02
21-05-2024,490.65,469.7,493.9,469.7,27.36M,0.04
18-05-2024,469.7,472.9,473,468.55,986.17K,0.00
17-05-2024,470.25,469.05,473.7,466.8,10.63M,0.00
16-05-2024,468.3,468.65,475,457.85,17.23M,0.00
15-05-2024,467.85,450,470,449.5,23.54M,0.04
14-05-2024,448.7,446.7,450.65,445.1,6.59M,0.01
13-05-2024,444,451.25,451.8,434.7,11.11M,-0.01
10-05-2024,449.4,447.2,451.15,440.25,9.19M,0.01
09-05-2024,443.5,465.35,467.7,441.35,15.60M,-0.05
08-05-2024,464.45,456.7,471.4,455.1,16.98M,0.02
07-05-2024,456,463,469.5,452.85,13.73M,-0.01
06-05-2024,460.6,479,481.45,444.05,36.41M,-0.03
03-05-2024,474.6,457.9,475.8,449.4,51.07M,0.05
02-05-2024,453.9,457.55,459.55,449.4,14.98M,0.00
30-04-2024,454.3,456.4,458.4,452.05,6.02M,0.00
29-04-2024,453.25,458.7,458.7,450.55,5.31M,-0.01
26-04-2024,455.8,454,460.45,452.2,7.21M,0.01
25-04-2024,452.45,443,454,441.75,10.86M,0.02
24-04-2024,443.85,441.55,448.7,441.15,6.54M,0.01
23-04-2024,440.95,445.75,445.75,439.25,5.39M,0.00
22-04-2024,442.95,440.9,444.5,438,6.40M,0.02
19-04-2024,435.3,436,438.6,428.05,7.63M,-0.01
18-04-2024,438.6,454.95,456.8,435.15,10.95M,-0.03
16-04-2024,453.2,449,456.4,446.35,5.00M,0.00
15-04-2024,451,448.95,455.8,441.1,7.68M,-0.01
12-04-2024,455.6,455,463.45,452.55,11.26M,0.00
10-04-2024,456.35,442.55,458.6,442.1,15.83M,0.04
09-04-2024,439.85,448.7,450.3,437.25,8.01M,-0.02
08-04-2024,447.4,449,450.45,444.55,3.98M,0.00
05-04-2024,446.95,448.75,448.85,444,4.82M,0.00
04-04-2024,448.85,450,453.5,442.55,14.74M,0.01
03-04-2024,445.5,443.2,447,440.9,6.97M,0.01
02-04-2024,443.2,442.05,448.3,436.05,11.53M,0.00
01-04-2024,442.05,436.7,443.8,434.8,7.26M,0.02
28-03-2024,434.1,430,438.45,430,10.33M,0.01
27-03-2024,429.45,439.8,439.8,426.05,17.99M,-0.01
26-03-2024,435.95,433.8,440.95,430.9,9.39M,0.01
22-03-2024,431.95,430.9,436.2,428.3,9.17M,0.00
21-03-2024,432.05,424,433.55,423.15,9.91M,0.03
20-03-2024,419.5,419.8,422.8,412.7,6.95M,0.00
19-03-2024,419.05,417,424.6,414,8.37M,-0.01
18-03-2024,421.85,416,423.5,413.55,9.80M,0.02
15-03-2024,415.25,427.7,428.05,401.2,25.44M,-0.03
14-03-2024,427.7,419,428.85,412.2,20.48M,0.03
13-03-2024,417.05,449.3,449.9,410,17.80M,-0.07
12-03-2024,449.3,453.9,455.8,446.7,8.41M,-0.01
11-03-2024,453.9,461,462.85,452.4,7.82M,-0.01
07-03-2024,458.6,461.6,465.4,456.05,9.68M,-0.01
06-03-2024,461.6,462.45,464.95,444.55,14.06M,0.00
05-03-2024,460.65,456,461.75,453.55,9.61M,0.01
04-03-2024,455.4,451.85,458,448.05,11.98M,0.02
02-03-2024,448.5,447.85,450,447.35,1.09M,0.00
01-03-2024,446.35,438,448.8,438,8.41M,0.02
29-02-2024,436.7,444,444,429.65,11.71M,0.01
28-02-2024,434.2,440.3,442.85,430.35,8.89M,-0.02
27-02-2024,441.4,442.3,445.3,435.05,8.34M,0.00
26-02-2024,442.3,443.9,447.25,440.55,7.57M,0.00
23-02-2024,443.9,448,449.6,441.65,9.63M,0.00
22-02-2024,445.15,438,448,427.95,22.08M,0.03
21-02-2024,432.95,450.95,450.95,431,19.03M,-0.03
20-02-2024,446.5,457.95,457.95,441,27.90M,-0.03
19-02-2024,461,482.8,487.45,455.45,19.80M,-0.04
16-02-2024,480,482.4,487.6,477.5,14.51M,0.01
15-02-2024,476.85,469,481.25,467.55,18.50M,0.02
14-02-2024,466.35,451.65,468,443,18.59M,0.03
13-02-2024,452.35,443.8,457.85,434,35.67M,0.05
12-02-2024,432.8,457,457.45,430.05,19.47M,-0.05
09-02-2024,456.2,462.2,463.8,435.65,17.47M,-0.01
08-02-2024,459.2,454.8,468.6,450,18.79M,0.01
07-02-2024,452.65,454,460.55,447.8,14.43M,0.01
06-02-2024,448.65,444.8,451,437.25,13.39M,0.02
05-02-2024,440.25,423.25,450,417.1,31.42M,0.05
02-02-2024,419.8,410.8,422.9,409.65,25.18M,0.03
01-02-2024,406.7,408.8,411.9,402.5,8.86M,0.00
31-01-2024,406.15,405.05,409.15,400.4,23.75M,0.01
30-01-2024,402.55,415.75,415.8,401.6,14.16M,-0.02
29-01-2024,412.8,392.9,414.7,391.5,27.15M,0.06
25-01-2024,389.4,386.8,391.7,385.35,13.44M,0.02
24-01-2024,382.6,379.8,387.8,374.25,22.94M,0.02
23-01-2024,375.3,403.5,404.8,373.65,16.41M,-0.06
20-01-2024,398.8,386.5,401.5,384.45,26.12M,0.04
19-01-2024,383.25,380.65,384.9,379.1,15.89M,0.02
18-01-2024,375.65,380.8,382.55,368,12.49M,-0.01
17-01-2024,379.65,381.8,385.35,377.2,11.00M,-0.01
16-01-2024,381.9,385.4,386.95,377.05,10.17M,-0.01
15-01-2024,384.65,382.5,387.9,381.4,7.49M,0.01
12-01-2024,381.1,385.8,385.8,379.55,7.47M,-0.01
11-01-2024,384.35,385.5,388.9,383.3,9.16M,0.01
10-01-2024,382.05,385.85,385.85,375.85,9.67M,-0.01
09-01-2024,385.35,383.65,387.95,382.1,9.47M,0.01
08-01-2024,380.4,386.45,388.65,379.25,9.42M,-0.01
05-01-2024,384.25,386.8,388.5,382.5,8.37M,0.00
04-01-2024,384.75,387.8,389.8,383.9,11.04M,0.00
03-01-2024,384.55,394.8,394.8,383.85,12.90M,-0.02
02-01-2024,392.65,387.4,395.85,384.25,28.36M,0.03
01-01-2024,381.8,377.8,386.8,377.45,11.12M,0.02
29-12-2023,376,381.5,381.7,374.25,8.86M,-0.01
28-12-2023,380.95,366.8,382.5,365.8,28.31M,0.04
27-12-2023,365.6,367,369.2,362.4,7.89M,0.00
26-12-2023,366.05,363.8,371.8,362.5,11.91M,0.01
22-12-2023,363.25,359,367.4,356.4,13.92M,0.02
21-12-2023,355.5,351.1,356.8,346.1,10.03M,0.01
20-12-2023,352.15,369,371.8,350,23.22M,-0.04
19-12-2023,366.95,346.5,369.75,346.5,28.94M,0.06
18-12-2023,347.65,351,351.25,342.3,7.96M,-0.01
15-12-2023,350,350,354.35,348.45,14.33M,0.01
14-12-2023,347.6,349.2,351.2,345.8,13.14M,0.01
13-12-2023,345.2,349.4,349.8,343.7,8.09M,-0.01
12-12-2023,347.5,354.15,354.6,345.15,8.79M,-0.02
11-12-2023,353.65,351,358.6,351,11.42M,0.01
08-12-2023,351,352,358.4,346.9,13.44M,0.00
07-12-2023,351.95,353.8,353.8,348.4,8.51M,0.00
06-12-2023,352.15,355.8,362.5,349.45,14.82M,-0.01
05-12-2023,355.55,355.7,356.45,350,15.78M,0.00
04-12-2023,354.7,351.1,360,350.65,22.71M,0.02
01-12-2023,346.65,343.8,351.1,342.45,15.11M,0.01
30-11-2023,342.15,345,345,338.05,11.96M,0.00
29-11-2023,342.35,343,345,338.1,14.15M,0.00
28-11-2023,341.95,334.8,342.5,333.3,10.79M,0.03
24-11-2023,332.8,335.35,337.45,332.1,7.05M,0.00
23-11-2023,334.45,332.5,336.05,330,6.19M,0.01
22-11-2023,332.15,335.8,337.9,330,7.60M,-0.01
21-11-2023,334.2,335,338.5,328.85,15.15M,-0.04
20-11-2023,347.75,348,352.4,343.95,19.03M,0.01
17-11-2023,345.25,348,348.55,342.3,13.54M,0.00
16-11-2023,345.8,353,354.5,344.85,17.62M,-0.01
15-11-2023,350.6,359,359,348.6,35.09M,0.00
13-11-2023,349.35,333,350,330.3,42.18M,0.05
12-11-2023,331.8,330,336.65,328.95,10.26M,0.03
10-11-2023,323.4,324.45,326.15,321.55,8.45M,0.00
09-11-2023,323.55,318.45,324.5,315.7,15.50M,0.02
08-11-2023,317.4,316,318.15,314.55,6.42M,0.01
07-11-2023,314.25,316.5,318.8,313.65,6.83M,-0.01
06-11-2023,316.55,313.2,319.55,313,10.34M,0.01
03-11-2023,312,310.6,314.7,310.3,4.66M,0.01
02-11-2023,308.85,308.95,312.8,307.3,7.07M,0.01
01-11-2023,306.65,313.2,315.8,305.85,9.59M,-0.02
31-10-2023,314.25,316.75,316.8,310.75,7.45M,0.00
30-10-2023,314.55,315,315.8,311.95,6.23M,0.00
27-10-2023,313.95,306,317.15,306,10.50M,0.03
26-10-2023,305.25,309.15,309.15,302.9,8.33M,-0.02
25-10-2023,310.3,306.1,312.7,305,7.25M,0.01
23-10-2023,306.1,312.55,312.85,305,8.09M,-0.02
20-10-2023,312.4,312.5,316.7,309.6,6.01M,-0.01
19-10-2023,314.8,315.3,315.7,308.85,8.98M,-0.01
18-10-2023,316.95,317.35,319.75,315.25,9.66M,0.00
17-10-2023,317.4,313,318.35,312.1,7.76M,0.02
16-10-2023,312,307.85,313.65,306.55,10.54M,0.01
13-10-2023,307.95,305,310.85,304.45,9.52M,0.00
12-10-2023,307.2,302.55,309.1,301.9,15.38M,0.02
11-10-2023,301.85,304.55,305,299.45,12.32M,0.00
10-10-2023,303.25,288.25,303.9,287.8,23.28M,0.05
09-10-2023,287.8,286.05,288.95,283.05,4.65M,0.00
06-10-2023,287.8,290.95,291,287,3.74M,-0.01
05-10-2023,289.35,288.8,290.55,283.9,8.69M,0.00
04-10-2023,287.95,290.8,291.5,285.9,6.34M,-0.01
03-10-2023,291.9,297.05,297.1,290.1,9.35M,-0.01
29-09-2023,295.2,292.8,297.5,291.4,8.64M,0.02
28-09-2023,290.2,291.55,294.15,289,12.43M,0.00
27-09-2023,291.55,288,293.4,284.5,12.81M,0.02
26-09-2023,286.75,288.45,291.4,286.15,11.26M,0.00
25-09-2023,288.05,284.3,289,281.15,9.12M,0.02
22-09-2023,283.35,280,286.1,279.2,8.69M,0.01
21-09-2023,280.45,284.9,286.8,278.6,11.07M,-0.01
20-09-2023,284.3,279.5,288,279.1,18.62M,0.01
18-09-2023,281.25,279.3,282.75,274.45,8.75M,0.01
15-09-2023,279.3,278.5,284.15,277.55,13.29M,0.01
14-09-2023,277.55,281.3,282.2,276.7,12.03M,-0.01
13-09-2023,279.65,271.5,281.5,269,17.61M,0.03
12-09-2023,270.75,280,280.05,269,17.55M,-0.03
11-09-2023,278.95,284,284.2,277.25,14.51M,-0.01
08-09-2023,282.1,274.6,284.45,270.9,41.86M,0.03
07-09-2023,274,256,274.75,254.8,72.26M,0.07
06-09-2023,255.8,255.95,257.8,252.55,13.35M,0.00
05-09-2023,255.35,249.35,255.9,247.5,19.65M,0.03
04-09-2023,247.8,238.75,248.95,238.15,24.79M,0.05
01-09-2023,236.9,230.7,237.25,230.65,14.87M,0.03
31-08-2023,230.05,229,230.45,228.4,10.40M,0.01
30-08-2023,228.75,230.1,230.75,228.5,4.09M,-0.01
29-08-2023,229.95,229.45,230.4,228.75,3.11M,0.00
28-08-2023,229.45,228.5,230.05,227.5,3.36M,0.01
25-08-2023,227.7,229,230.1,227.5,3.89M,-0.01
24-08-2023,229.25,231.85,232.65,228.5,6.38M,-0.01
23-08-2023,230.9,231.25,231.5,230.3,2.52M,0.00
22-08-2023,230.75,230.4,232.05,229.7,4.28M,0.00
21-08-2023,230.1,227.45,230.8,227,4.96M,0.01
18-08-2023,227.45,228.5,228.95,227,6.90M,-0.02
17-08-2023,232.3,233.7,233.9,231.1,5.60M,0.00
16-08-2023,233.05,234,234.8,232.1,4.58M,0.00
14-08-2023,233.9,236,236.2,230.7,6.09M,0.00
11-08-2023,234.9,234,235.6,233.75,6.13M,0.00
10-08-2023,234.9,234.75,236.8,234.45,10.75M,0.00
09-08-2023,234.75,233.25,235.7,230.6,35.27M,0.02
08-08-2023,230.25,233,235.4,229.3,13.83M,-0.01
07-08-2023,232.95,234.75,236,232.3,6.74M,0.00
04-08-2023,233.75,232.8,236.5,230.5,6.73M,0.02
03-08-2023,230.05,234.55,235.1,229.45,13.95M,-0.02
02-08-2023,234.55,241.15,243.15,232.3,25.00M,-0.02
01-08-2023,240.35,230,241.3,228.95,22.41M,0.05
31-07-2023,229.25,228.5,229.95,226.85,19.42M,0.01
28-07-2023,227.1,229.6,229.95,226.85,8.82M,-0.01
27-07-2023,229.05,231,231.9,228.15,7.84M,-0.01
26-07-2023,230.5,230.55,231.2,228.9,7.57M,0.00
25-07-2023,229.95,232.3,232.35,228.85,11.02M,0.00
24-07-2023,230.95,229,232,228.55,3.46M,0.01
21-07-2023,229,229.6,230.5,228.55,3.90M,0.00
20-07-2023,229.75,228.65,230.7,227.75,3.20M,0.01
19-07-2023,228.6,229.2,229.9,228.2,5.25M,0.00
18-07-2023,228.25,229.7,232.45,227.55,6.17M,-0.01
17-07-2023,230.2,231,232.65,229.7,4.96M,0.00
14-07-2023,231.05,230,232.1,229.75,7.39M,0.01
13-07-2023,229.9,235,235.3,229,20.21M,-0.02
12-07-2023,234.4,235,237.3,233.65,11.31M,0.00
11-07-2023,234,233.8,235.8,233.5,10.78M,0.00
10-07-2023,233.75,235,235.6,232.85,6.22M,0.00
07-07-2023,234,232,235.85,231.7,6.39M,0.00
06-07-2023,234.6,231.4,236,231,7.25M,0.01
05-07-2023,231.4,231.8,232.85,230.1,4.86M,0.00
04-07-2023,231.8,232.25,232.8,230.3,3.66M,0.00
03-07-2023,231.65,231.5,233.75,229.85,7.86M,0.00
30-06-2023,231,227.9,231.35,226.75,7.85M,0.02
28-06-2023,227.25,225.15,227.65,224.15,19.51M,0.01
27-06-2023,225.15,226.35,226.8,223.9,6.28M,0.00
26-06-2023,224.3,226,226.45,223.25,6.15M,-0.01
23-06-2023,225.9,227.1,227.55,224.8,3.88M,0.00
22-06-2023,226.95,228.4,229.6,226.6,6.57M,-0.01
21-06-2023,228.45,227.8,228.8,226.45,4.71M,0.01
20-06-2023,227.25,227.75,227.75,225.5,5.02M,0.00
19-06-2023,227.15,228.5,228.8,226.6,8.21M,-0.01
16-06-2023,228.55,228.5,229.7,228,8.52M,0.00
15-06-2023,228.6,229.2,229.65,227.9,6.36M,0.00
14-06-2023,228.95,229.9,229.9,227.55,7.03M,0.00
13-06-2023,228.95,230,230.3,228,5.57M,0.00
12-06-2023,229,228.25,229.25,226.65,4.26M,0.01
09-06-2023,227.65,228.95,229.45,227.35,5.14M,0.00
08-06-2023,228.1,231.4,231.4,227.65,8.54M,-0.01
07-06-2023,230.7,228.75,231.5,228.1,21.85M,0.01
06-06-2023,227.8,229.8,230.65,226.75,13.50M,-0.01
05-06-2023,229.7,230.5,231.2,229.45,19.81M,-0.01
02-06-2023,230.9,228.5,233.4,228.1,36.40M,0.00
01-06-2023,230.35,230.4,231.9,229.15,35.51M,-0.05
31-05-2023,241.25,247.9,247.9,239.3,15.73M,-0.01
30-05-2023,244.3,246.25,247.15,243.3,4.66M,-0.01
29-05-2023,246.1,241.55,247.65,240.8,8.07M,0.02
26-05-2023,241.5,239.8,242.45,239.1,2.65M,0.01
25-05-2023,240.05,241.25,242.2,237.9,3.81M,0.00
24-05-2023,241,238.3,241.5,238,2.42M,0.01
23-05-2023,239.3,238.95,240.2,236.8,3.21M,0.00
22-05-2023,238.7,239.4,241.2,237.45,2.89M,-0.01
19-05-2023,239.9,240,241.6,236.3,3.81M,0.00
18-05-2023,239.6,242,242.9,238.95,3.51M,-0.01
17-05-2023,241.6,240.95,243.7,240.75,4.97M,0.00
16-05-2023,240.95,238.75,241.7,237.45,6.02M,0.01
15-05-2023,237.7,234.6,239.6,233.85,4.22M,0.01
12-05-2023,235.05,236.15,237.25,234.25,2.35M,0.00
11-05-2023,236.15,236.55,238.15,235.7,2.68M,0.00
10-05-2023,236.55,236.95,237.25,234.55,3.65M,0.00
09-05-2023,236.35,234.8,238.8,233.5,7.32M,0.02
08-05-2023,232.85,232.5,233.4,230,9.71M,-0.02
05-05-2023,237.4,237.85,238,236,3.04M,0.00
04-05-2023,237.45,236.85,238,234.15,7.25M,0.00
03-05-2023,236.9,236.05,238.95,234.6,4.52M,0.00
02-05-2023,236.1,233.2,237.45,233.1,3.77M,0.01
28-04-2023,233.1,232.5,234.75,231.6,4.77M,0.01
27-04-2023,231.75,229.75,232.5,229.15,3.35M,0.01
26-04-2023,229.75,230,230.65,228,3.44M,0.00
25-04-2023,230.25,231.15,232.3,229.9,2.57M,-0.01
24-04-2023,231.55,229.55,232,229.55,2.59M,0.01
21-04-2023,230.05,230,230.45,227.45,2.46M,0.00
20-04-2023,229.55,229.9,231.5,229.1,2.59M,0.00
19-04-2023,230.4,233.6,234.6,229,7.42M,-0.01
18-04-2023,232.2,229.6,232.4,229.25,8.00M,0.01
17-04-2023,229.6,225.5,229.95,225.4,6.27M,0.02
13-04-2023,225.5,227.9,229.65,224.45,3.48M,-0.01
12-04-2023,227.7,224,228,223.65,5.14M,0.02
11-04-2023,223.65,222.75,224.3,222,4.00M,0.01
10-04-2023,222.05,221.45,224.45,221.15,3.50M,0.00
06-04-2023,221.7,222.45,223.15,220.3,4.59M,0.00
05-04-2023,222.5,220.3,224.25,220.3,6.49M,0.01
03-04-2023,220.15,214.1,220.85,213.8,7.75M,0.03
31-03-2023,213.65,212.2,214.3,211.15,5.14M,0.00
29-03-2023,212.95,209.95,214.9,208.4,16.73M,0.02
28-03-2023,208.9,209.4,211.25,208.45,6.16M,0.00
27-03-2023,208.4,208.5,210.2,207.6,4.00M,0.00
24-03-2023,208.45,213.25,213.9,208,6.61M,-0.02
23-03-2023,213.35,213.15,214.75,212.4,4.73M,0.00
22-03-2023,213.95,216.9,216.9,213.1,9.68M,-0.01
21-03-2023,217.05,218.15,218.95,215.95,4.00M,0.00
20-03-2023,217.05,220,221.6,215.7,4.24M,-0.02
17-03-2023,221.65,222,225.95,220.1,15.72M,0.00
16-03-2023,220.85,218.55,222.45,216.35,4.99M,0.00
15-03-2023,219.9,221.95,223.2,219.6,2.99M,-0.01
14-03-2023,221.05,220.8,222.8,218.85,5.72M,0.00
13-03-2023,220.8,224.2,225.75,219.35,3.88M,-0.02
10-03-2023,224.35,222.95,225.3,221.45,3.67M,0.00
09-03-2023,224.8,224.85,226.95,223.65,4.26M,0.00
08-03-2023,224.85,224.85,225.15,222.65,4.27M,0.00
06-03-2023,224.9,222.95,225.5,221.75,4.77M,0.01
03-03-2023,222.95,223.9,226.45,222.4,7.09M,0.00
02-03-2023,222.85,218.75,224.45,217.35,11.35M,0.02
01-03-2023,218.75,215.4,219,214.5,4.51M,0.02
28-02-2023,215.4,216.6,216.95,212,6.05M,-0.01
27-02-2023,216.95,217,218,215.1,4.84M,0.00
24-02-2023,217.05,216,217.3,214.7,5.15M,0.01
23-02-2023,214.9,212.95,215.95,212.45,6.22M,0.01
22-02-2023,211.85,214.55,215.85,211.6,6.00M,-0.01
21-02-2023,214.05,218.8,219.2,213.35,4.66M,-0.02
20-02-2023,218.3,217.85,218.95,215.95,8.48M,0.00
17-02-2023,217.5,214.85,218.25,214.2,7.24M,0.01
16-02-2023,215.45,213.5,216.5,213.1,13.09M,0.01
15-02-2023,212.9,211,213.8,210.3,9.61M,0.01
14-02-2023,211.75,213.05,214.3,211.1,6.76M,-0.01
13-02-2023,213.05,211.5,213.7,209.15,6.14M,0.01
10-02-2023,211.5,214,214.4,210.95,4.95M,-0.01
09-02-2023,214.55,216,216.8,213.2,4.38M,0.00
08-02-2023,215.5,214.75,217.15,214.15,6.32M,-0.02
07-02-2023,219.7,219.6,221.15,217,4.91M,0.00
06-02-2023,219.6,219.2,220.35,215.65,5.74M,0.00
03-02-2023,218.9,218,220.7,214.6,8.78M,0.01
02-02-2023,217.65,221,221.7,217,6.81M,-0.01
01-02-2023,220.65,228,228,214.15,24.01M,-0.02
